beach_id,height,period,direction,hits_at,pred_dtime
1,2.3,10.2,84,2005-08-21 23:00:00,2004-01-01 00:00:00
1,1.2,8.8,86,2005-08-09 23:00:00,2004-01-01 00:00:00
1,0.8,9.0,79,2005-08-12 17:00:00,2004-01-01 00:00:00
1,1.4,6.3,111,2005-08-14 07:00:00,2004-01-01 00:00:00
1,1.3,8.0,84,2005-08-18 11:00:00,2004-01-01 00:00:00
1,1.0,7.1,127,2005-08-15 00:00:00,2004-01-01 00:00:00
1,1.1,10.5,110,2005-08-16 18:00:00,2004-01-01 00:00:00
1,1.7,9.1,122,2005-08-20 09:00:00,2004-01-01 00:00:00
1,1.4,8.3,97,2005-08-27 15:00:00,2004-01-01 00:00:00
1,0.6,8.5,110,2005-08-16 00:00:00,2004-01-01 00:00:00
1,0.9,5.9,131,2005-09-05 23:00:00,2004-01-01 00:00:00
1,3.4,10.0,105,2005-08-24 17:00:00,2004-01-01 00:00:00
1,2.7,10.0,141,2005-08-26 19:00:00,2004-01-01 00:00:00
1,1.1,10.4,110,2005-08-16 19:00:00,2004-01-01 00:00:00
1,3.7,10.7,122,2005-08-19 11:00:00,2004-01-01 00:00:00
1,3.0,9.4,118,2005-08-26 04:00:00,2004-01-01 00:00:00
1,0.8,7.1,127,2005-08-15 02:00:00,2004-01-01 00:00:00
1,0.4,13.5,74,2005-09-11 10:00:00,2004-01-01 00:00:00
1,0.6,7.2,111,2005-08-15 21:00:00,2004-01-01 00:00:00
1,0.6,8.5,109,2005-08-16 03:00:00,2004-01-01 00:00:00
1,2.0,9.3,124,2005-08-20 06:00:00,2004-01-01 00:00:00
1,2.4,8.5,72,2005-08-17 19:00:00,2004-01-01 00:00:00
1,1.4,7.3,62,2005-08-18 09:00:00,2004-01-01 00:00:00
1,0.9,7.1,127,2005-08-14 23:00:00,2004-01-01 00:00:00
1,1.7,8.4,72,2005-08-18 02:00:00,2004-01-01 00:00:00
1,0.6,8.5,107,2005-08-16 06:00:00,2004-01-01 00:00:00
1,0.5,8.5,109,2005-08-16 02:00:00,2004-01-01 00:00:00
1,1.4,6.7,123,2005-08-14 05:00:00,2004-01-01 00:00:00
1,0.8,10.6,116,2005-08-16 15:00:00,2004-01-01 00:00:00
1,1.9,9.2,124,2005-08-20 07:00:00,2004-01-01 00:00:00
1,2.4,9.7,97,2005-08-22 10:00:00,2004-01-01 00:00:00
1,1.1,10.3,110,2005-08-16 20:00:00,2004-01-01 00:00:00
1,1.3,7.9,93,2005-08-28 03:00:00,2004-01-01 00:00:00
1,0.8,9.0,69,2005-08-13 19:00:00,2004-01-01 00:00:00
1,2.2,9.9,70,2005-08-17 11:00:00,2004-01-01 00:00:00
1,2.7,10.0,141,2005-08-26 20:00:00,2004-01-01 00:00:00
1,2.0,9.4,100,2005-08-22 15:00:00,2004-01-01 00:00:00
1,1.5,5.7,98,2005-08-14 02:00:00,2004-01-01 00:00:00
1,1.7,9.2,96,2005-08-31 01:00:00,2004-01-01 00:00:00
1,1.3,8.7,77,2005-08-28 18:00:00,2004-01-01 00:00:00
1,2.4,9.4,95,2005-08-29 18:00:00,2004-01-01 00:00:00
1,3.5,10.1,103,2005-08-24 15:00:00,2004-01-01 00:00:00
1,3.7,11.6,114,2005-08-23 14:00:00,2004-01-01 00:00:00
1,2.0,8.5,72,2005-08-17 21:00:00,2004-01-01 00:00:00
1,2.0,8.5,71,2005-08-17 22:00:00,2004-01-01 00:00:00
1,2.0,8.5,71,2005-08-17 23:00:00,2004-01-01 00:00:00
1,1.8,8.5,71,2005-08-18 00:00:00,2004-01-01 00:00:00
1,1.8,8.4,71,2005-08-18 01:00:00,2004-01-01 00:00:00
1,1.7,8.1,73,2005-08-18 04:00:00,2004-01-01 00:00:00
1,1.0,7.2,127,2005-08-14 18:00:00,2004-01-01 00:00:00
1,1.1,7.2,127,2005-08-14 13:00:00,2004-01-01 00:00:00
1,3.4,10.3,114,2005-08-19 07:00:00,2004-01-01 00:00:00
1,2.1,13.0,120,2005-08-22 18:00:00,2004-01-01 00:00:00
1,1.1,7.2,127,2005-08-14 14:00:00,2004-01-01 00:00:00
1,3.3,9.5,112,2005-08-25 04:00:00,2004-01-01 00:00:00
1,0.8,9.1,70,2005-08-13 15:00:00,2004-01-01 00:00:00
1,0.8,9.1,71,2005-08-13 13:00:00,2004-01-01 00:00:00
1,3.0,10.2,110,2005-08-19 03:00:00,2004-01-01 00:00:00
1,1.7,9.0,121,2005-08-20 10:00:00,2004-01-01 00:00:00
1,1.0,8.9,77,2005-08-13 01:00:00,2004-01-01 00:00:00
1,2.5,9.3,101,2005-08-30 01:00:00,2004-01-01 00:00:00
1,2.1,7.8,55,2005-09-04 18:00:00,2004-01-01 00:00:00
1,2.3,8.2,73,2005-08-29 02:00:00,2004-01-01 00:00:00
1,0.7,7.4,83,2005-08-12 15:00:00,2004-01-01 00:00:00
1,1.2,7.3,112,2005-08-12 05:00:00,2004-01-01 00:00:00
1,1.8,9.2,98,2005-08-30 20:00:00,2004-01-01 00:00:00
1,2.6,10.3,112,2005-08-18 18:00:00,2004-01-01 00:00:00
1,1.2,8.8,76,2005-08-28 15:00:00,2004-01-01 00:00:00
1,0.5,8.1,110,2005-08-15 23:00:00,2004-01-01 00:00:00
1,0.8,13.3,73,2005-09-11 17:00:00,2004-01-01 00:00:00
1,2.8,10.1,125,2005-08-19 21:00:00,2004-01-01 00:00:00
1,3.5,10.6,123,2005-08-19 13:00:00,2004-01-01 00:00:00
1,2.3,9.8,125,2005-08-20 01:00:00,2004-01-01 00:00:00
1,2.1,9.5,124,2005-08-20 04:00:00,2004-01-01 00:00:00
1,1.9,9.1,123,2005-08-20 08:00:00,2004-01-01 00:00:00
1,2.8,10.2,125,2005-08-19 19:00:00,2004-01-01 00:00:00
1,1.2,10.3,106,2005-08-16 22:00:00,2004-01-01 00:00:00
1,2.0,10.0,70,2005-08-17 09:00:00,2004-01-01 00:00:00
1,0.9,5.8,131,2005-09-06 00:00:00,2004-01-01 00:00:00
1,1.8,11.1,90,2005-08-21 07:00:00,2004-01-01 00:00:00
1,3.5,9.5,122,2005-08-25 22:00:00,2004-01-01 00:00:00
1,0.7,9.0,69,2005-08-13 21:00:00,2004-01-01 00:00:00
1,3.8,9.2,116,2005-08-25 08:00:00,2004-01-01 00:00:00
1,1.7,10.1,70,2005-08-17 07:00:00,2004-01-01 00:00:00
1,1.6,8.6,115,2005-08-20 16:00:00,2004-01-01 00:00:00
1,2.5,9.9,125,2005-08-20 00:00:00,2004-01-01 00:00:00
1,1.7,9.2,97,2005-08-30 22:00:00,2004-01-01 00:00:00
1,4.3,10.1,96,2005-08-24 11:00:00,2004-01-01 00:00:00
1,2.2,11.1,87,2005-08-21 11:00:00,2004-01-01 00:00:00
1,4.0,9.2,118,2005-08-25 09:00:00,2004-01-01 00:00:00
1,2.1,11.0,84,2005-08-21 15:00:00,2004-01-01 00:00:00
1,2.2,10.9,83,2005-08-21 16:00:00,2004-01-01 00:00:00
1,2.3,10.4,84,2005-08-21 22:00:00,2004-01-01 00:00:00
1,0.8,10.7,116,2005-08-16 14:00:00,2004-01-01 00:00:00
1,2.2,7.7,92,2005-09-08 07:00:00,2004-01-01 00:00:00
1,1.9,11.1,91,2005-08-21 06:00:00,2004-01-01 00:00:00
1,2.8,10.0,140,2005-08-26 18:00:00,2004-01-01 00:00:00
1,1.3,8.7,73,2005-08-28 13:00:00,2004-01-01 00:00:00
1,1.6,10.1,71,2005-08-17 06:00:00,2004-01-01 00:00:00
1,2.2,12.4,122,2005-08-23 01:00:00,2004-01-01 00:00:00
1,1.5,8.2,95,2005-08-21 05:00:00,2004-01-01 00:00:00
1,2.7,12.1,123,2005-08-23 04:00:00,2004-01-01 00:00:00
1,2.0,11.1,88,2005-08-21 10:00:00,2004-01-01 00:00:00
1,2.3,12.9,122,2005-08-22 23:00:00,2004-01-01 00:00:00
1,2.3,7.5,90,2005-09-08 06:00:00,2004-01-01 00:00:00
1,1.3,8.8,77,2005-08-28 17:00:00,2004-01-01 00:00:00
1,3.0,12.0,123,2005-08-23 06:00:00,2004-01-01 00:00:00
1,1.6,8.7,82,2005-09-03 10:00:00,2004-01-01 00:00:00
1,2.4,9.4,110,2005-08-18 14:00:00,2004-01-01 00:00:00
1,3.8,9.3,120,2005-08-25 12:00:00,2004-01-01 00:00:00
1,2.3,10.3,96,2005-08-31 14:00:00,2004-01-01 00:00:00
1,1.2,8.0,96,2005-08-28 00:00:00,2004-01-01 00:00:00
1,2.5,13.1,121,2005-08-22 21:00:00,2004-01-01 00:00:00
1,2.9,9.4,118,2005-08-26 05:00:00,2004-01-01 00:00:00
1,1.9,8.0,53,2005-09-04 16:00:00,2004-01-01 00:00:00
1,2.2,8.3,74,2005-08-29 03:00:00,2004-01-01 00:00:00
1,1.2,8.1,97,2005-08-27 22:00:00,2004-01-01 00:00:00
1,3.6,11.8,113,2005-08-23 11:00:00,2004-01-01 00:00:00
1,2.8,12.0,123,2005-08-23 05:00:00,2004-01-01 00:00:00
1,1.4,7.9,91,2005-08-28 06:00:00,2004-01-01 00:00:00
1,3.4,9.7,111,2005-08-25 01:00:00,2004-01-01 00:00:00
1,3.5,11.9,113,2005-08-23 10:00:00,2004-01-01 00:00:00
1,2.4,9.2,109,2005-08-18 13:00:00,2004-01-01 00:00:00
1,3.7,10.0,105,2005-08-24 18:00:00,2004-01-01 00:00:00
1,3.5,9.8,110,2005-08-25 00:00:00,2004-01-01 00:00:00
1,1.2,8.0,97,2005-08-27 23:00:00,2004-01-01 00:00:00
1,3.0,9.3,117,2005-08-26 06:00:00,2004-01-01 00:00:00
1,2.4,9.8,94,2005-08-22 08:00:00,2004-01-01 00:00:00
1,2.0,9.3,104,2005-09-01 03:00:00,2004-01-01 00:00:00
1,3.4,10.6,124,2005-08-19 14:00:00,2004-01-01 00:00:00
1,2.1,10.6,94,2005-08-31 12:00:00,2004-01-01 00:00:00
1,3.0,10.2,110,2005-08-19 04:00:00,2004-01-01 00:00:00
1,1.6,8.4,95,2005-08-27 09:00:00,2004-01-01 00:00:00
1,1.6,8.6,85,2005-09-02 22:00:00,2004-01-01 00:00:00
1,1.4,8.3,98,2005-08-27 13:00:00,2004-01-01 00:00:00
1,4.3,9.9,91,2005-08-24 10:00:00,2004-01-01 00:00:00
1,1.8,9.2,97,2005-08-30 21:00:00,2004-01-01 00:00:00
1,0.5,8.0,120,2005-09-06 05:00:00,2004-01-01 00:00:00
1,2.1,9.6,98,2005-08-22 12:00:00,2004-01-01 00:00:00
1,2.6,9.3,117,2005-08-26 10:00:00,2004-01-01 00:00:00
1,1.6,8.3,89,2005-08-27 14:00:00,2004-01-01 00:00:00
1,2.6,8.6,44,2005-09-04 02:00:00,2004-01-01 00:00:00
1,1.8,9.1,91,2005-08-31 06:00:00,2004-01-01 00:00:00
1,2.7,9.2,117,2005-08-26 13:00:00,2004-01-01 00:00:00
1,1.7,9.2,96,2005-08-30 23:00:00,2004-01-01 00:00:00
1,2.6,9.3,117,2005-08-26 08:00:00,2004-01-01 00:00:00
1,1.0,6.7,128,2005-09-05 08:00:00,2004-01-01 00:00:00
1,3.6,11.7,114,2005-08-23 13:00:00,2004-01-01 00:00:00
1,1.6,8.4,94,2005-08-27 11:00:00,2004-01-01 00:00:00
1,2.6,9.4,94,2005-08-29 16:00:00,2004-01-01 00:00:00
1,2.0,9.3,100,2005-08-22 16:00:00,2004-01-01 00:00:00
1,2.4,9.3,98,2005-08-29 22:00:00,2004-01-01 00:00:00
1,3.5,9.6,123,2005-08-25 19:00:00,2004-01-01 00:00:00
1,1.8,9.2,100,2005-08-30 17:00:00,2004-01-01 00:00:00
1,3.5,9.3,114,2005-08-25 06:00:00,2004-01-01 00:00:00
1,1.7,8.5,104,2005-09-02 00:00:00,2004-01-01 00:00:00
1,1.8,7.6,106,2005-09-07 05:00:00,2004-01-01 00:00:00
1,2.2,8.2,72,2005-08-29 01:00:00,2004-01-01 00:00:00
1,2.5,9.2,117,2005-08-26 15:00:00,2004-01-01 00:00:00
1,3.9,9.2,119,2005-08-25 10:00:00,2004-01-01 00:00:00
1,2.3,10.1,86,2005-08-22 01:00:00,2004-01-01 00:00:00
1,2.4,9.8,95,2005-08-22 09:00:00,2004-01-01 00:00:00
1,3.5,11.9,113,2005-08-23 09:00:00,2004-01-01 00:00:00
1,2.3,7.5,88,2005-09-08 04:00:00,2004-01-01 00:00:00
1,2.3,9.9,97,2005-08-31 17:00:00,2004-01-01 00:00:00
1,2.1,9.3,101,2005-08-30 14:00:00,2004-01-01 00:00:00
1,2.3,9.7,98,2005-08-22 11:00:00,2004-01-01 00:00:00
1,2.1,8.3,48,2005-09-04 11:00:00,2004-01-01 00:00:00
1,2.6,9.5,93,2005-08-29 14:00:00,2004-01-01 00:00:00
1,2.1,9.3,101,2005-08-30 13:00:00,2004-01-01 00:00:00
1,1.1,6.1,133,2005-09-05 18:00:00,2004-01-01 00:00:00
1,2.4,9.5,94,2005-08-29 15:00:00,2004-01-01 00:00:00
1,2.4,9.4,96,2005-08-29 19:00:00,2004-01-01 00:00:00
1,2.7,9.5,92,2005-08-29 12:00:00,2004-01-01 00:00:00
1,3.0,13.3,70,2005-09-12 21:00:00,2004-01-01 00:00:00
1,2.4,9.2,99,2005-08-30 04:00:00,2004-01-01 00:00:00
1,2.8,8.9,95,2005-08-05 02:00:00,2004-01-01 00:00:00
1,1.1,8.6,102,2005-08-02 18:00:00,2004-01-01 00:00:00
1,2.9,8.9,95,2005-08-05 03:00:00,2004-01-01 00:00:00
1,2.5,9.8,122,2005-08-04 13:00:00,2004-01-01 00:00:00
1,2.3,9.8,123,2005-08-04 14:00:00,2004-01-01 00:00:00
1,1.2,8.9,86,2005-08-09 22:00:00,2004-01-01 00:00:00
1,1.0,8.3,79,2005-08-07 08:00:00,2004-01-01 00:00:00
1,1.5,8.3,101,2005-08-05 14:00:00,2004-01-01 00:00:00
1,1.4,8.2,101,2005-08-05 18:00:00,2004-01-01 00:00:00
1,0.6,7.0,79,2005-08-06 22:00:00,2004-01-01 00:00:00
1,1.3,7.7,100,2005-08-06 03:00:00,2004-01-01 00:00:00
1,0.5,7.2,89,2005-08-01 01:00:00,2004-01-01 00:00:00
1,0.5,7.2,91,2005-08-01 02:00:00,2004-01-01 00:00:00
1,1.4,10.7,83,2005-08-08 03:00:00,2004-01-01 00:00:00
1,0.7,7.0,77,2005-08-06 21:00:00,2004-01-01 00:00:00
1,1.3,9.9,80,2005-08-08 19:00:00,2004-01-01 00:00:00
1,1.5,8.1,101,2005-08-05 19:00:00,2004-01-01 00:00:00
1,1.2,9.7,84,2005-08-08 00:00:00,2004-01-01 00:00:00
1,0.8,7.2,75,2005-08-06 18:00:00,2004-01-01 00:00:00
1,1.7,8.9,103,2005-08-03 04:00:00,2004-01-01 00:00:00
1,1.1,7.1,128,2005-08-14 15:00:00,2004-01-01 00:00:00
1,1.1,8.2,83,2005-08-07 13:00:00,2004-01-01 00:00:00
1,1.1,8.2,83,2005-08-07 12:00:00,2004-01-01 00:00:00
1,1.3,8.7,83,2005-08-07 23:00:00,2004-01-01 00:00:00
1,1.4,8.1,101,2005-08-05 20:00:00,2004-01-01 00:00:00
1,1.3,10.1,81,2005-08-08 14:00:00,2004-01-01 00:00:00
1,1.0,8.9,104,2005-08-03 00:00:00,2004-01-01 00:00:00
1,0.6,7.6,99,2005-08-02 07:00:00,2004-01-01 00:00:00
1,1.0,8.2,83,2005-08-07 11:00:00,2004-01-01 00:00:00
1,1.3,8.9,85,2005-08-09 20:00:00,2004-01-01 00:00:00
1,2.8,10.3,111,2005-08-18 22:00:00,2004-01-01 00:00:00
1,1.0,7.5,98,2005-08-11 22:00:00,2004-01-01 00:00:00
1,1.4,10.6,82,2005-08-08 09:00:00,2004-01-01 00:00:00
1,0.9,7.6,95,2005-08-11 11:00:00,2004-01-01 00:00:00
1,1.5,9.1,80,2005-08-09 12:00:00,2004-01-01 00:00:00
1,1.3,9.3,78,2005-08-09 06:00:00,2004-01-01 00:00:00
1,1.1,8.3,83,2005-08-07 18:00:00,2004-01-01 00:00:00
1,1.4,10.2,81,2005-08-08 13:00:00,2004-01-01 00:00:00
1,0.8,8.2,99,2005-08-01 18:00:00,2004-01-01 00:00:00
1,1.2,9.8,80,2005-08-08 20:00:00,2004-01-01 00:00:00
1,1.2,9.8,79,2005-08-08 21:00:00,2004-01-01 00:00:00
1,1.2,9.4,78,2005-08-09 03:00:00,2004-01-01 00:00:00
1,1.1,8.6,88,2005-08-10 04:00:00,2004-01-01 00:00:00
1,1.3,8.5,89,2005-08-10 05:00:00,2004-01-01 00:00:00
1,1.1,8.6,88,2005-08-10 02:00:00,2004-01-01 00:00:00
1,0.6,7.7,89,2005-08-02 17:00:00,2004-01-01 00:00:00
1,1.4,9.2,80,2005-08-09 11:00:00,2004-01-01 00:00:00
1,1.3,8.7,87,2005-08-10 00:00:00,2004-01-01 00:00:00
1,1.1,8.3,92,2005-08-10 14:00:00,2004-01-01 00:00:00
1,1.0,7.7,94,2005-08-11 04:00:00,2004-01-01 00:00:00
1,0.9,9.0,74,2005-08-13 07:00:00,2004-01-01 00:00:00
1,1.5,9.1,82,2005-08-09 14:00:00,2004-01-01 00:00:00
1,1.3,8.9,105,2005-08-03 03:00:00,2004-01-01 00:00:00
1,1.2,8.4,91,2005-08-10 09:00:00,2004-01-01 00:00:00
1,1.0,8.2,93,2005-08-10 17:00:00,2004-01-01 00:00:00
1,0.9,7.6,95,2005-08-11 10:00:00,2004-01-01 00:00:00
1,1.1,8.2,93,2005-08-10 18:00:00,2004-01-01 00:00:00
1,1.1,8.3,92,2005-08-10 13:00:00,2004-01-01 00:00:00
1,1.0,8.0,94,2005-08-10 22:00:00,2004-01-01 00:00:00
1,0.9,7.6,95,2005-08-11 09:00:00,2004-01-01 00:00:00
1,0.9,7.6,95,2005-08-11 12:00:00,2004-01-01 00:00:00
1,1.0,7.6,96,2005-08-11 14:00:00,2004-01-01 00:00:00
1,1.0,7.6,96,2005-08-11 16:00:00,2004-01-01 00:00:00
1,1.3,6.9,123,2005-08-14 06:00:00,2004-01-01 00:00:00
1,1.0,8.9,79,2005-08-12 21:00:00,2004-01-01 00:00:00
1,2.9,10.3,110,2005-08-19 01:00:00,2004-01-01 00:00:00
1,1.0,8.9,78,2005-08-12 23:00:00,2004-01-01 00:00:00
1,0.8,9.0,74,2005-08-13 06:00:00,2004-01-01 00:00:00
1,0.9,7.7,95,2005-08-11 08:00:00,2004-01-01 00:00:00
1,0.9,7.3,110,2005-08-12 02:00:00,2004-01-01 00:00:00
1,1.6,8.9,118,2005-08-20 13:00:00,2004-01-01 00:00:00
1,1.2,8.7,76,2005-08-28 14:00:00,2004-01-01 00:00:00
1,0.9,8.9,78,2005-08-12 22:00:00,2004-01-01 00:00:00
1,0.7,7.0,127,2005-08-15 08:00:00,2004-01-01 00:00:00
1,1.1,10.2,104,2005-08-16 23:00:00,2004-01-01 00:00:00
1,1.5,6.1,103,2005-08-14 04:00:00,2004-01-01 00:00:00
1,0.8,9.0,72,2005-08-13 05:00:00,2004-01-01 00:00:00
1,3.4,11.7,114,2005-08-23 12:00:00,2004-01-01 00:00:00
1,2.4,10.8,82,2005-08-21 19:00:00,2004-01-01 00:00:00
1,0.6,7.0,125,2005-08-15 13:00:00,2004-01-01 00:00:00
1,1.0,8.2,79,2005-08-07 06:00:00,2004-01-01 00:00:00
1,0.5,9.1,75,2005-08-12 16:00:00,2004-01-01 00:00:00
1,1.2,8.4,90,2005-08-10 07:00:00,2004-01-01 00:00:00
1,0.8,7.4,104,2005-08-11 23:00:00,2004-01-01 00:00:00
1,1.2,9.0,85,2005-08-09 19:00:00,2004-01-01 00:00:00
1,0.5,7.2,111,2005-08-15 22:00:00,2004-01-01 00:00:00
1,0.8,7.0,127,2005-08-15 09:00:00,2004-01-01 00:00:00
1,2.4,10.7,82,2005-08-21 20:00:00,2004-01-01 00:00:00
1,1.3,9.2,79,2005-08-09 10:00:00,2004-01-01 00:00:00
1,0.5,9.2,76,2005-08-12 12:00:00,2004-01-01 00:00:00
1,0.9,7.6,97,2005-08-11 20:00:00,2004-01-01 00:00:00
1,1.2,8.6,83,2005-08-07 22:00:00,2004-01-01 00:00:00
1,2.6,10.3,112,2005-08-18 21:00:00,2004-01-01 00:00:00
1,0.9,7.4,107,2005-08-12 01:00:00,2004-01-01 00:00:00
1,0.9,7.6,96,2005-08-11 15:00:00,2004-01-01 00:00:00
1,0.6,7.0,126,2005-08-15 12:00:00,2004-01-01 00:00:00
1,2.9,10.1,125,2005-08-19 20:00:00,2004-01-01 00:00:00
1,1.5,8.4,111,2005-08-20 19:00:00,2004-01-01 00:00:00
1,3.2,9.6,123,2005-08-25 21:00:00,2004-01-01 00:00:00
1,2.9,9.3,117,2005-08-26 07:00:00,2004-01-01 00:00:00
1,2.3,10.2,85,2005-08-22 00:00:00,2004-01-01 00:00:00
1,2.7,10.3,112,2005-08-18 19:00:00,2004-01-01 00:00:00
1,0.9,7.1,127,2005-08-15 01:00:00,2004-01-01 00:00:00
1,0.8,7.1,127,2005-08-15 03:00:00,2004-01-01 00:00:00
1,0.8,7.1,127,2005-08-15 04:00:00,2004-01-01 00:00:00
1,0.8,7.1,127,2005-08-15 05:00:00,2004-01-01 00:00:00
1,0.8,7.1,127,2005-08-15 06:00:00,2004-01-01 00:00:00
1,0.7,7.0,126,2005-08-15 10:00:00,2004-01-01 00:00:00
1,0.7,7.0,126,2005-08-15 11:00:00,2004-01-01 00:00:00
1,1.3,5.3,92,2005-08-14 01:00:00,2004-01-01 00:00:00
1,0.6,7.0,125,2005-08-15 14:00:00,2004-01-01 00:00:00
1,0.7,7.0,123,2005-08-15 16:00:00,2004-01-01 00:00:00
1,2.9,10.3,111,2005-08-18 23:00:00,2004-01-01 00:00:00
1,0.7,8.5,108,2005-08-16 05:00:00,2004-01-01 00:00:00
1,3.4,10.5,117,2005-08-19 08:00:00,2004-01-01 00:00:00
1,1.6,8.5,113,2005-08-20 18:00:00,2004-01-01 00:00:00
1,0.9,7.5,87,2005-09-04 20:00:00,2004-01-01 00:00:00
1,2.0,11.0,85,2005-08-21 14:00:00,2004-01-01 00:00:00
1,3.0,10.2,125,2005-08-19 18:00:00,2004-01-01 00:00:00
1,0.6,8.5,108,2005-08-16 04:00:00,2004-01-01 00:00:00
1,1.6,8.4,91,2005-08-27 12:00:00,2004-01-01 00:00:00
1,1.7,8.9,119,2005-08-20 12:00:00,2004-01-01 00:00:00
1,2.3,8.4,72,2005-08-17 18:00:00,2004-01-01 00:00:00
1,3.6,11.5,113,2005-08-23 16:00:00,2004-01-01 00:00:00
1,2.0,8.5,72,2005-08-17 20:00:00,2004-01-01 00:00:00
1,1.4,8.3,97,2005-08-27 16:00:00,2004-01-01 00:00:00
1,1.0,7.2,127,2005-08-14 20:00:00,2004-01-01 00:00:00
1,1.1,7.2,127,2005-08-14 19:00:00,2004-01-01 00:00:00
1,2.5,10.3,112,2005-08-18 20:00:00,2004-01-01 00:00:00
1,2.4,10.0,88,2005-08-22 02:00:00,2004-01-01 00:00:00
1,1.1,7.3,127,2005-08-14 17:00:00,2004-01-01 00:00:00
1,3.8,9.6,123,2005-08-25 15:00:00,2004-01-01 00:00:00
1,0.7,9.0,69,2005-08-13 20:00:00,2004-01-01 00:00:00
1,2.7,10.2,112,2005-08-18 17:00:00,2004-01-01 00:00:00
1,1.2,7.2,126,2005-08-14 12:00:00,2004-01-01 00:00:00
1,2.8,9.4,89,2005-08-29 10:00:00,2004-01-01 00:00:00
1,1.1,8.9,76,2005-08-13 03:00:00,2004-01-01 00:00:00
1,1.4,8.4,108,2005-08-20 21:00:00,2004-01-01 00:00:00
1,0.8,9.1,69,2005-08-13 17:00:00,2004-01-01 00:00:00
1,0.9,7.4,106,2005-08-12 00:00:00,2004-01-01 00:00:00
1,2.6,12.1,123,2005-08-23 03:00:00,2004-01-01 00:00:00
1,1.2,7.3,125,2005-08-14 09:00:00,2004-01-01 00:00:00
1,1.3,6.6,124,2005-08-14 00:00:00,2004-01-01 00:00:00
1,2.6,9.9,125,2005-08-19 23:00:00,2004-01-01 00:00:00
1,2.9,10.3,125,2005-08-19 17:00:00,2004-01-01 00:00:00
1,0.7,10.9,116,2005-08-16 12:00:00,2004-01-01 00:00:00
1,3.5,9.4,113,2005-08-25 05:00:00,2004-01-01 00:00:00
1,2.6,9.3,118,2005-08-26 17:00:00,2004-01-01 00:00:00
1,1.1,8.2,91,2005-08-18 12:00:00,2004-01-01 00:00:00
1,1.6,8.8,117,2005-08-20 15:00:00,2004-01-01 00:00:00
1,0.9,7.5,87,2005-09-04 21:00:00,2004-01-01 00:00:00
1,1.5,5.9,100,2005-08-14 03:00:00,2004-01-01 00:00:00
1,1.8,10.0,70,2005-08-17 08:00:00,2004-01-01 00:00:00
1,2.1,9.7,124,2005-08-20 03:00:00,2004-01-01 00:00:00
1,1.5,8.3,105,2005-08-20 23:00:00,2004-01-01 00:00:00
1,1.3,6.3,123,2005-08-13 22:00:00,2004-01-01 00:00:00
1,1.0,7.1,127,2005-08-14 21:00:00,2004-01-01 00:00:00
1,2.0,11.1,89,2005-08-21 08:00:00,2004-01-01 00:00:00
1,2.4,13.0,122,2005-08-22 22:00:00,2004-01-01 00:00:00
1,2.1,9.3,102,2005-08-30 08:00:00,2004-01-01 00:00:00
1,2.3,11.1,86,2005-08-21 12:00:00,2004-01-01 00:00:00
1,2.2,11.1,85,2005-08-21 13:00:00,2004-01-01 00:00:00
1,2.2,10.9,82,2005-08-21 18:00:00,2004-01-01 00:00:00
1,2.4,10.5,83,2005-08-21 21:00:00,2004-01-01 00:00:00
1,1.3,8.2,97,2005-08-27 17:00:00,2004-01-01 00:00:00
1,2.4,9.5,99,2005-08-22 13:00:00,2004-01-01 00:00:00
1,2.3,10.0,97,2005-08-31 16:00:00,2004-01-01 00:00:00
1,2.5,9.7,111,2005-08-18 15:00:00,2004-01-01 00:00:00
1,2.0,9.9,70,2005-08-17 10:00:00,2004-01-01 00:00:00
1,0.8,10.8,116,2005-08-16 13:00:00,2004-01-01 00:00:00
1,2.4,13.1,121,2005-08-22 19:00:00,2004-01-01 00:00:00
1,3.4,10.5,125,2005-08-19 15:00:00,2004-01-01 00:00:00
1,2.3,13.2,121,2005-08-22 20:00:00,2004-01-01 00:00:00
1,2.7,9.5,93,2005-08-29 13:00:00,2004-01-01 00:00:00
1,1.2,8.2,97,2005-08-27 19:00:00,2004-01-01 00:00:00
1,2.2,12.6,122,2005-08-23 00:00:00,2004-01-01 00:00:00
1,2.6,10.1,112,2005-08-18 16:00:00,2004-01-01 00:00:00
1,3.6,10.7,122,2005-08-19 12:00:00,2004-01-01 00:00:00
1,1.4,7.8,82,2005-08-18 10:00:00,2004-01-01 00:00:00
1,2.2,10.2,96,2005-08-31 15:00:00,2004-01-01 00:00:00
1,1.3,6.3,134,2005-09-05 12:00:00,2004-01-01 00:00:00
1,3.6,9.5,122,2005-08-25 23:00:00,2004-01-01 00:00:00
1,3.5,11.3,107,2005-08-23 20:00:00,2004-01-01 00:00:00
1,2.2,8.2,64,2005-08-17 17:00:00,2004-01-01 00:00:00
1,1.2,6.1,134,2005-09-05 16:00:00,2004-01-01 00:00:00
1,3.5,11.4,110,2005-08-23 18:00:00,2004-01-01 00:00:00
1,1.0,7.0,126,2005-09-05 02:00:00,2004-01-01 00:00:00
1,2.3,12.2,123,2005-08-23 02:00:00,2004-01-01 00:00:00
1,2.3,10.7,94,2005-08-31 10:00:00,2004-01-01 00:00:00
1,3.5,10.0,106,2005-08-24 19:00:00,2004-01-01 00:00:00
1,1.1,7.4,27,2005-09-05 09:00:00,2004-01-01 00:00:00
